project_id,deployment_id,placename,start_date,end_date,failure_1_start,failure_1_end
2006601,BCAM25_2026May31_SD40,BCAM25,2026-04-13T00:00:00Z,2026-05-31T00:00:00Z,2026-04-28T00:00:00Z,2026-05-31T00:00:00Z
2006601,BCAM26_2024Dec21_SD22,BCAM26,2024-11-07T00:00:00Z,2024-12-09T00:00:00Z,NA,NA
2006601,BCAM26_2025Apr25_SD42,BCAM26,2025-03-15T00:00:00Z,2025-04-25T00:00:00Z,NA,NA
2006601,BCAM26_2025Aug4_SD60,BCAM26,2025-06-29T00:00:00Z,2025-08-04T00:00:00Z,NA,NA
2006601,BCAM26_2025Dec8_SD47,BCAM26,2025-11-02T00:00:00Z,2025-12-08T00:00:00Z,NA,NA
2006601,BCAM26_2025Feb1_SD59,BCAM26,2025-01-04T00:00:00Z,2025-02-01T00:00:00Z,NA,NA
2006601,BCAM26_2025Feb15_SD41,BCAM26,2025-02-01T00:00:00Z,2025-02-15T00:00:00Z,NA,NA
2006601,BCAM26_2025Jan4_SD36,BCAM26,2024-12-21T00:00:00Z,2025-01-04T00:00:00Z,NA,NA
2006601,BCAM26_2025Jun29_SD53,BCAM26,2025-06-03T00:00:00Z,2025-06-29T00:00:00Z,NA,NA
2006601,BCAM26_2025Jun3_SD28,BCAM26,2025-04-25T00:00:00Z,2025-05-22T00:00:00Z,NA,NA
2006601,BCAM26_2025Mar15_SD44,BCAM26,2025-03-09T00:00:00Z,2025-03-15T00:00:00Z,NA,NA
2006601,BCAM26_2025Mar9_SD44,BCAM26,2025-02-15T00:00:00Z,2025-03-09T00:00:00Z,NA,NA
2006601,BCAM26_2025Nov2_SD47,BCAM26,2025-10-20T00:00:00Z,2025-11-02T00:00:00Z,NA,NA
2006601,BCAM26_2025Sep14_SD58,BCAM26,2025-08-04T00:00:00Z,2025-09-14T00:00:00Z,NA,NA
2006601,BCAM26_2026Apr12_SD35,BCAM26,2026-03-08T00:00:00Z,2026-04-12T00:00:00Z,NA,NA
2006601,BCAM26_2026Feb19_SD25,BCAM26,2026-01-11T00:00:00Z,2026-02-19T00:00:00Z,NA,NA
2006601,BCAM26_2026Jan11_SD39,BCAM26,2025-12-08T00:00:00Z,2026-01-11T00:00:00Z,NA,NA
2006601,BCAM26_2026Mar8_SD35,BCAM26,2026-02-19T00:00:00Z,2026-03-08T00:00:00Z,NA,NA
2006601,BCAM26_2026May30_SD64,BCAM26,2026-04-12T00:00:00Z,2026-05-30T00:00:00Z,NA,NA
2006601,BCAM27_2025Aug5_SD68,BCAM27,2025-06-27T00:00:00Z,2025-08-05T00:00:00Z,NA,NA
2006601,BCAM27_2025Dec8_SD57,BCAM27,2025-11-02T00:00:00Z,2025-12-08T00:00:00Z,NA,NA
2006601,BCAM27_2025Jun27_SD22,BCAM27,2025-06-04T00:00:00Z,2025-06-27T00:00:00Z,NA,NA
2006601,BCAM27_2025Jun4_SD34,BCAM27,2025-04-26T00:00:00Z,2025-06-04T00:00:00Z,NA,NA
2006601,BCAM27_2025Nov2_SD57,BCAM27,2025-10-21T00:00:00Z,2025-11-02T00:00:00Z,NA,NA
2006601,BCAM27_2025Sep12_SD22,BCAM27,2025-08-05T00:00:00Z,2025-09-12T00:00:00Z,NA,NA
2006601,BCAM27_2026Apr13_SD50,BCAM27,2026-03-08T00:00:00Z,2026-04-13T00:00:00Z,NA,NA
2006601,BCAM27_2026Feb20_SD69,BCAM27,2026-01-10T00:00:00Z,2026-02-20T00:00:00Z,NA,NA
2006601,BCAM27_2026Jan10_SD42,BCAM27,2025-12-08T00:00:00Z,2026-01-10T00:00:00Z,NA,NA
2006601,BCAM27_2026Mar8_SD50,BCAM27,2026-02-20T00:00:00Z,2026-03-08T00:00:00Z,NA,NA
2006601,BCAM27_2026May31_SD37,BCAM27,2026-04-13T00:00:00Z,2026-05-31T00:00:00Z,NA,NA
2006601,BCAM3_2023Dec21_SD34,BCAM3,2023-11-04T00:00:00Z,2023-12-21T00:00:00Z,NA,NA
2006601,BCAM3_2023Jan27_SD10,BCAM3,2022-12-21T00:00:00Z,2023-01-27T00:00:00Z,NA,NA
2006601,BCAM3_2023Mar13_SD15,BCAM3,2023-01-27T00:00:00Z,2023-02-27T00:00:00Z,NA,NA
2006601,BCAM3_2024Apr6_SD35,BCAM3,2024-03-09T00:00:00Z,2024-04-06T00:00:00Z,NA,NA
2006601,BCAM3_2024Aug4_SD52,BCAM3,2024-06-26T00:00:00Z,2024-08-04T00:00:00Z,NA,NA
2006601,BCAM3_2024Dec21_SD48,BCAM3,2024-11-07T00:00:00Z,2024-12-21T00:00:00Z,NA,NA
2006601,BCAM3_2024Feb10_SD24,BCAM3,2024-01-27T00:00:00Z,2024-02-10T00:00:00Z,NA,NA
2006601,BCAM3_2024Jan27_SD39,BCAM3,2024-01-13T00:00:00Z,2024-01-27T00:00:00Z,NA,NA
2006601,BCAM3_2024Jun1_SD41,BCAM3,2024-05-04T00:00:00Z,2024-05-24T00:00:00Z,NA,NA
2006601,BCAM3_2024Jun26_SD45,BCAM3,2024-06-01T00:00:00Z,2024-06-26T00:00:00Z,NA,NA
2006601,BCAM3_2024Mar9_SD38,BCAM3,2024-02-10T00:00:00Z,2024-03-05T00:00:00Z,NA,NA
2006601,BCAM3_2024May4_SD34,BCAM3,2024-04-06T00:00:00Z,2024-05-04T00:00:00Z,NA,NA
2006601,BCAM3_2024Sep6_SD34,BCAM3,2024-08-04T00:00:00Z,2024-08-21T00:00:00Z,NA,NA
2006601,BCAM3_2025Apr25_SD66,BCAM3,2025-03-15T00:00:00Z,2025-04-25T00:00:00Z,NA,NA
2006601,BCAM3_2025Aug4_SD36,BCAM3,2025-06-29T00:00:00Z,2025-08-04T00:00:00Z,NA,NA
2006601,BCAM3_2025Dec8_SD46,BCAM3,2025-11-02T00:00:00Z,2025-12-08T00:00:00Z,NA,NA
2006601,BCAM3_2025Feb1_SD48,BCAM3,2025-01-04T00:00:00Z,2025-02-01T00:00:00Z,NA,NA
2006601,BCAM3_2025Feb15_SD51,BCAM3,2025-02-01T00:00:00Z,2025-02-15T00:00:00Z,NA,NA
2006601,BCAM3_2025Jan4_SD37,BCAM3,2024-12-21T00:00:00Z,2025-01-04T00:00:00Z,NA,NA
2006601,BCAM3_2025Jun29_SD47,BCAM3,2025-06-03T00:00:00Z,2025-06-29T00:00:00Z,NA,NA
2006601,BCAM3_2025Jun3_SD25,BCAM3,2025-04-25T00:00:00Z,2025-06-03T00:00:00Z,NA,NA
2006601,BCAM3_2025Mar15_SD60,BCAM3,2025-03-09T00:00:00Z,2025-03-15T00:00:00Z,NA,NA
2006601,BCAM3_2025Mar9_SD60,BCAM3,2025-02-15T00:00:00Z,2025-03-09T00:00:00Z,NA,NA
2006601,BCAM3_2025Nov2_SD46,BCAM3,2025-10-20T00:00:00Z,2025-11-02T00:00:00Z,NA,NA
2006601,BCAM3_2025Sep14_SD52,BCAM3,2025-08-04T00:00:00Z,2025-09-14T00:00:00Z,NA,NA
2006601,BCAM3_2026Apr12_SD34,BCAM3,2026-03-08T00:00:00Z,2026-04-12T00:00:00Z,NA,NA
2006601,BCAM3_2026Feb19_SD53,BCAM3,2026-01-11T00:00:00Z,2026-02-19T00:00:00Z,NA,NA
2006601,BCAM3_2026Jan11_SD40,BCAM3,2025-12-08T00:00:00Z,2026-01-11T00:00:00Z,NA,NA
2006601,BCAM3_2026Mar8_SD34,BCAM3,2026-02-19T00:00:00Z,2026-03-08T00:00:00Z,NA,NA
2006601,BCAM3_2026May30_SD66,BCAM3,2026-04-12T00:00:00Z,2026-05-30T00:00:00Z,NA,NA
2006601,BCAM4_2023Dec21_SD24,BCAM4,2023-11-05T00:00:00Z,2023-12-21T00:00:00Z,NA,NA
2006601,BCAM4_2024Apr6_SD25,BCAM4,2024-03-09T00:00:00Z,2024-04-06T00:00:00Z,NA,NA
2006601,BCAM4_2024Aug4_SD43,BCAM4,2024-06-26T00:00:00Z,2024-08-04T00:00:00Z,NA,NA
2006601,BCAM4_2024Dec21_SD46,BCAM4,2024-11-07T00:00:00Z,2024-12-21T00:00:00Z,NA,NA
2006601,BCAM4_2024Feb10_SD43,BCAM4,2024-01-27T00:00:00Z,2024-02-10T00:00:00Z,NA,NA
2006601,BCAM4_2024Jan13_SD43,BCAM4,2023-12-21T00:00:00Z,2024-01-13T00:00:00Z,NA,NA
2006601,BCAM4_2024Jan27_SD42,BCAM4,2024-01-13T00:00:00Z,2024-01-27T00:00:00Z,NA,NA
2006601,BCAM4_2024Jun1_SD42,BCAM4,2024-05-04T00:00:00Z,2024-06-01T00:00:00Z,NA,NA
2006601,BCAM4_2024Jun26_SD49,BCAM4,2024-06-01T00:00:00Z,2024-06-26T00:00:00Z,NA,NA
2006601,BCAM4_2024Mar9_SD34,BCAM4,2024-02-10T00:00:00Z,2024-03-09T00:00:00Z,NA,NA
2006601,BCAM4_2024May4_SD39,BCAM4,2024-04-06T00:00:00Z,2024-05-04T00:00:00Z,NA,NA
2006601,BCAM4_2024Sep6_SD40,BCAM4,2024-08-04T00:00:00Z,2024-09-06T00:00:00Z,NA,NA
2006601,BCAM4_2025Apr25_SD36,BCAM4,2025-03-15T00:00:00Z,2025-04-25T00:00:00Z,NA,NA
2006601,BCAM4_2025Aug4_SD59,BCAM4,2025-06-29T00:00:00Z,2025-08-04T00:00:00Z,NA,NA
2006601,BCAM4_2025Dec7_SD44,BCAM4,2025-11-02T00:00:00Z,2025-12-07T00:00:00Z,NA,NA
2006601,BCAM4_2025Feb15_SD47,BCAM4,2025-02-02T00:00:00Z,2025-02-06T00:00:00Z,NA,NA
2006601,BCAM4_2025Feb2_SD49,BCAM4,2025-01-05T00:00:00Z,2025-01-18T00:00:00Z,NA,NA
2006601,BCAM4_2025Jan5_SD40,BCAM4,2024-12-21T00:00:00Z,2025-01-05T00:00:00Z,NA,NA
2006601,BCAM4_2025Jun29_SD46,BCAM4,2025-06-03T00:00:00Z,2025-06-29T00:00:00Z,NA,NA
2006601,BCAM4_2025Jun3_SD43,BCAM4,2025-04-25T00:00:00Z,2025-06-03T00:00:00Z,NA,NA
2006601,BCAM4_2025Mar15_SD50,BCAM4,2025-02-15T00:00:00Z,2025-02-21T00:00:00Z,NA,NA
2006601,BCAM4_2025Nov2_SD44,BCAM4,2025-10-20T00:00:00Z,2025-11-02T00:00:00Z,NA,NA
2006601,BCAM4_2025Sep14_SD62,BCAM4,2025-08-04T00:00:00Z,2025-09-14T00:00:00Z,NA,NA
2006601,BCAM4_2026Apr12_SD40,BCAM4,2026-03-08T00:00:00Z,2026-04-12T00:00:00Z,NA,NA
2006601,BCAM4_2026Feb19_SD49,BCAM4,2026-01-11T00:00:00Z,2026-02-19T00:00:00Z,NA,NA
2006601,BCAM4_2026Jan11_SD54,BCAM4,2025-12-07T00:00:00Z,2026-01-11T00:00:00Z,NA,NA
2006601,BCAM4_2026Mar8_SD40,BCAM4,2026-02-19T00:00:00Z,2026-03-08T00:00:00Z,NA,NA
2006601,BCAM4_2026May30_SD25,BCAM4,2026-04-12T00:00:00Z,2026-05-30T00:00:00Z,NA,NA
2006601,BCAM4_SD12_13Mar23,BCAM4,2023-01-27T00:00:00Z,2023-03-13T00:00:00Z,NA,NA
2006601,BCAM4_SD4_27Jan23,BCAM4,2022-12-21T00:00:00Z,2023-01-27T00:00:00Z,NA,NA
2006601,BCAM5_SD16_27Jan23,BCAM5,2022-12-22T00:00:00Z,2023-01-05T00:00:00Z,NA,NA
2006601,BCAM6_SD26_27Jan23,BCAM6,2022-12-22T00:00:00Z,2023-01-27T00:00:00Z,NA,NA
2006601,BCAM6_SD29_13Mar23,BCAM6,2023-01-27T00:00:00Z,2023-03-13T00:00:00Z,NA,NA
2006601,BCAM7_2024Dec21_SD27,BCAM7,2024-11-07T00:00:00Z,2024-12-21T00:00:00Z,NA,NA
2006601,BCAM7_2025Apr25_SD59,BCAM7,2025-03-15T00:00:00Z,2025-04-25T00:00:00Z,NA,NA
2006601,BCAM7_2025Aug4_SD16,BCAM7,2025-06-29T00:00:00Z,2025-08-04T00:00:00Z,NA,NA
2006601,BCAM7_2025Dec7_SD50,BCAM7,2025-11-02T00:00:00Z,2025-12-07T00:00:00Z,NA,NA
2006601,BCAM7_2025Feb15_SD58,BCAM7,2025-02-02T00:00:00Z,2025-02-15T00:00:00Z,NA,NA
2006601,BCAM7_2025Feb2_SD44,BCAM7,2025-01-05T00:00:00Z,2025-02-02T00:00:00Z,NA,NA
2006601,BCAM7_2025Jan5_SD35,BCAM7,2024-12-21T00:00:00Z,2025-01-05T00:00:00Z,NA,NA
2006601,BCAM7_2025Jun29_SD66,BCAM7,2025-06-03T00:00:00Z,2025-06-29T00:00:00Z,NA,NA
2006601,BCAM7_2025Jun3_SD30,BCAM7,2025-04-25T00:00:00Z,2025-06-03T00:00:00Z,NA,NA
2006601,BCAM7_2025Mar15_SD45,BCAM7,2025-03-09T00:00:00Z,2025-03-15T00:00:00Z,NA,NA
2006601,BCAM7_2025Mar9_SD45,BCAM7,2025-02-15T00:00:00Z,2025-03-09T00:00:00Z,NA,NA
2006601,BCAM7_2025Nov2_SD50,BCAM7,2025-10-20T00:00:00Z,2025-11-02T00:00:00Z,NA,NA
2006601,BCAM7_2025Sep14_SD64,BCAM7,2025-08-04T00:00:00Z,2025-09-14T00:00:00Z,NA,NA
2006601,BCAM7_2026Apr12_SD51,BCAM7,2026-03-08T00:00:00Z,2026-04-12T00:00:00Z,NA,NA
2006601,BCAM7_2026Feb19_SD37,BCAM7,2026-01-11T00:00:00Z,2026-02-19T00:00:00Z,NA,NA
2006601,BCAM7_2026Jan11_SD36,BCAM7,2025-12-07T00:00:00Z,2026-01-11T00:00:00Z,NA,NA
2006601,BCAM7_2026Mar8_SD51,BCAM7,2026-02-19T00:00:00Z,2026-03-08T00:00:00Z,NA,NA
2006601,BCAM7_2026May30_SD62,BCAM7,2026-04-12T00:00:00Z,2026-05-30T00:00:00Z,NA,NA
2006601,BCAM9_2023Dec21_SD39,BCAM9,2023-11-04T00:00:00Z,2023-11-11T00:00:00Z,NA,NA
2006601,BCAM9_2024Apr6_SD24,BCAM9,2024-03-09T00:00:00Z,2024-04-06T00:00:00Z,NA,NA
2006601,BCAM9_2024Aug4_SD53,BCAM9,2024-06-26T00:00:00Z,2024-08-04T00:00:00Z,NA,NA
2006601,BCAM9_2024Dec21_SD49,BCAM9,2024-11-07T00:00:00Z,2024-12-21T00:00:00Z,NA,NA
2006601,BCAM9_2024Feb10_SD41,BCAM9,2024-01-27T00:00:00Z,2024-02-10T00:00:00Z,NA,NA
2006601,BCAM9_2024Jan13_SD44,BCAM9,2023-12-21T00:00:00Z,2024-01-13T00:00:00Z,NA,NA
2006601,BCAM9_2024Jan27_SD37,BCAM9,2024-01-13T00:00:00Z,2024-01-27T00:00:00Z,NA,NA
2006601,BCAM9_2024Jun1_SD32,BCAM9,2024-05-04T00:00:00Z,2024-06-01T00:00:00Z,NA,NA
2006601,BCAM9_2024Jun26_SD46,BCAM9,2024-06-01T00:00:00Z,2024-06-26T00:00:00Z,NA,NA
2006601,BCAM9_2024Mar9_SD44,BCAM9,2024-02-10T00:00:00Z,2024-03-09T00:00:00Z,NA,NA
2006601,BCAM9_2024May4_SD22,BCAM9,2024-04-06T00:00:00Z,2024-05-04T00:00:00Z,NA,NA
2006601,BCAM9_2024Sep6_SD35,BCAM9,2024-08-04T00:00:00Z,2024-09-06T00:00:00Z,NA,NA
2006601,BCAM9_2025Apr25_SD67,BCAM9,2025-03-15T00:00:00Z,2025-04-25T00:00:00Z,NA,NA
2006601,BCAM9_2025Aug4_SD65,BCAM9,2025-06-29T00:00:00Z,2025-08-04T00:00:00Z,NA,NA
2006601,BCAM9_2025Dec8_SD31,BCAM9,2025-11-02T00:00:00Z,2025-12-08T00:00:00Z,NA,NA
2006601,BCAM9_2025Feb1_SD60,BCAM9,2025-01-04T00:00:00Z,2025-02-01T00:00:00Z,NA,NA
2006601,BCAM9_2025Feb15_SD55,BCAM9,2025-02-01T00:00:00Z,2025-02-15T00:00:00Z,NA,NA
2006601,BCAM9_2025Jan4_SD55,BCAM9,2024-12-21T00:00:00Z,2025-01-04T00:00:00Z,NA,NA
2006601,BCAM9_2025Jun29_SD31,BCAM9,2025-06-03T00:00:00Z,2025-06-29T00:00:00Z,NA,NA
2006601,BCAM9_2025Jun3_SD29,BCAM9,2025-04-25T00:00:00Z,2025-06-03T00:00:00Z,NA,NA
2006601,BCAM9_2025Mar15_SD62,BCAM9,2025-03-09T00:00:00Z,2025-03-15T00:00:00Z,NA,NA
2006601,BCAM9_2025Mar9_SD62,BCAM9,2025-02-15T00:00:00Z,2025-03-09T00:00:00Z,NA,NA
2006601,BCAM9_2025Nov2_SD31,BCAM9,2025-10-20T00:00:00Z,2025-11-02T00:00:00Z,NA,NA
2006601,BCAM9_2025Sep14_SD56,BCAM9,2025-08-04T00:00:00Z,2025-09-14T00:00:00Z,NA,NA
2006601,BCAM9_2026Apr12_SD56,BCAM9,2026-03-08T00:00:00Z,2026-04-12T00:00:00Z,NA,NA
2006601,BCAM9_2026Feb19_SD44,BCAM9,2026-01-11T00:00:00Z,2026-02-19T00:00:00Z,NA,NA
2006601,BCAM9_2026Jan11_SD33,BCAM9,2025-12-08T00:00:00Z,2026-01-11T00:00:00Z,NA,NA
2006601,BCAM9_2026Mar8_SD56,BCAM9,2026-02-19T00:00:00Z,2026-03-08T00:00:00Z,NA,NA
2006601,BCAM9_2026May30_SD58,BCAM9,2026-04-12T00:00:00Z,2026-05-30T00:00:00Z,NA,NA
2006496,CA_Beach_PointReyes_Loc01_Dep01_2023,BCAM14,2023-09-05T00:00:00Z,2023-10-20T00:00:00Z,NA,NA
2006496,CA_Beach_PointReyes_Loc02_Dep01_2023,BCAM9,2023-09-05T00:00:00Z,2023-11-04T00:00:00Z,NA,NA
2006496,CA_Beach_PointReyes_Loc03_Dep01_2023,BCAM8,2023-09-05T00:00:00Z,2023-09-20T00:00:00Z,NA,NA
2006496,CA_Beach_PointReyes_Loc03_Dep02_2023,BCAM8,2023-09-24T00:00:00Z,2023-10-07T00:00:00Z,NA,NA
2006496,CA_Beach_PointReyes_Loc03_Dep03_2023,BCAM8,2023-10-24T00:00:00Z,2023-11-04T00:00:00Z,NA,NA
2006496,CA_Beach_PointReyes_Loc04_Dep01_2023,BCAM3,2023-09-05T00:00:00Z,2023-11-04T00:00:00Z,NA,NA
2006496,CA_Beach_PointReyes_Loc05_Dep01_2023,BCAM26,2023-09-05T00:00:00Z,2023-09-09T00:00:00Z,NA,NA
2006496,CA_Beach_PointReyes_Loc05_Dep02_2023,BCAM26,2023-09-24T00:00:00Z,2023-11-04T00:00:00Z,NA,NA
2006496,CA_Beach_PointReyes_Loc06_Dep01_2023,BCAM1,2023-09-24T00:00:00Z,2023-10-24T00:00:00Z,NA,NA
2006496,CA_Beach_PointReyes_Loc06_Dep02_2023,BCAM1,2023-10-24T00:00:00Z,2023-11-04T00:00:00Z,NA,NA
2006496,CA_Beach_PointReyes_Loc07_Dep01_2023,BCAM4,2023-09-05T00:00:00Z,2023-11-05T00:00:00Z,NA,NA
2006496,CA_Beach_PointReyes_Loc08_Dep01_2023,BCAM11,2023-09-05T00:00:00Z,2023-10-19T00:00:00Z,NA,NA
2006496,CA_Beach_PointReyes_Loc08_Dep02_2023,BCAM11,2023-10-24T00:00:00Z,2023-11-05T00:00:00Z,NA,NA
2006496,CA_Beach_PointReyes_Loc09_Dep01_2023,BCAM13,2023-09-06T00:00:00Z,2023-11-05T00:00:00Z,NA,NA
2010105,CA_Beach_PointReyes_loc1_D1_2025,BCAM1,2025-09-14T00:00:00Z,2025-10-20T00:00:00Z,NA,NA
2007780,CA_Beach_PointReyes_Loc1_Dep1_2024,BCAM14,2024-09-06T00:00:00Z,2024-10-07T00:00:00Z,NA,NA
2007780,CA_Beach_PointReyes_Loc1_Dep2_2024,BCAM14,2024-10-07T00:00:00Z,2024-11-02T00:00:00Z,NA,NA
2007780,CA_Beach_PointReyes_Loc1_Dep3_2024,BCAM14,2024-11-03T00:00:00Z,2024-11-07T00:00:00Z,NA,NA
2010105,CA_Beach_PointReyes_loc10_D1_2025,BCAM20,2025-09-12T00:00:00Z,2025-10-21T00:00:00Z,NA,NA
2007780,CA_Beach_PointReyes_Loc10_Dep1_2024,BCAM7,2024-09-06T00:00:00Z,2024-10-07T00:00:00Z,NA,NA
2007780,CA_Beach_PointReyes_Loc10_Dep2_2024,BCAM7,2024-10-07T00:00:00Z,2024-11-02T00:00:00Z,NA,NA
2007780,CA_Beach_PointReyes_Loc10_Dep3_2024,BCAM7,2024-11-03T00:00:00Z,2024-11-07T00:00:00Z,NA,NA
2010105,CA_Beach_PointReyes_loc11_D1_2025,BCAM21,2025-09-12T00:00:00Z,2025-10-21T00:00:00Z,NA,NA
2010105,CA_Beach_PointReyes_loc12_D1_2025,BCAM22,2025-09-12T00:00:00Z,2025-10-21T00:00:00Z,NA,NA
2010105,CA_Beach_PointReyes_loc13_D1_2025,BCAM23,2025-09-14T00:00:00Z,2025-10-12T00:00:00Z,NA,NA
2010105,CA_Beach_PointReyes_loc14_D1_2025,BCAM24,2025-09-12T00:00:00Z,2025-10-21T00:00:00Z,NA,NA
2010105,CA_Beach_PointReyes_loc15_D1_2025,BCAM25,2025-09-12T00:00:00Z,2025-10-21T00:00:00Z,NA,NA
2010105,CA_Beach_PointReyes_loc16_D1_2025,BCAM26,2025-09-14T00:00:00Z,2025-10-05T00:00:00Z,NA,NA
2010105,CA_Beach_PointReyes_loc17_D1_2025,BCAM27,2025-09-12T00:00:00Z,2025-10-21T00:00:00Z,NA,NA
2010105,CA_Beach_PointReyes_loc2_D1_2025,BCAM3,2025-09-14T00:00:00Z,2025-10-20T00:00:00Z,NA,NA
2007780,CA_Beach_PointReyes_Loc2_Dep1_2024,BCAM9,2024-09-06T00:00:00Z,2024-10-07T00:00:00Z,NA,NA
2007780,CA_Beach_PointReyes_Loc2_Dep2_2024,BCAM9,2024-10-07T00:00:00Z,2024-11-02T00:00:00Z,NA,NA
2007780,CA_Beach_PointReyes_Loc2_Dep3_2024,BCAM9,2024-11-03T00:00:00Z,2024-11-07T00:00:00Z,NA,NA
2010105,CA_Beach_PointReyes_loc3_D1_2025,BCAM4,2025-09-14T00:00:00Z,2025-10-20T00:00:00Z,NA,NA
2010105,CA_Beach_PointReyes_loc4_D1_2025,BCAM7,2025-09-14T00:00:00Z,2025-10-20T00:00:00Z,NA,NA
2007780,CA_Beach_PointReyes_Loc4_Dep1_2024,BCAM3,2024-09-06T00:00:00Z,2024-10-07T00:00:00Z,NA,NA
2007780,CA_Beach_PointReyes_Loc4_Dep2_2024,BCAM3,2024-10-07T00:00:00Z,2024-11-02T00:00:00Z,NA,NA
2007780,CA_Beach_PointReyes_Loc4_Dep3_2024,BCAM3,2024-11-03T00:00:00Z,2024-11-07T00:00:00Z,NA,NA
2010105,CA_Beach_PointReyes_loc5_D1_2025,BCAM9,2025-09-14T00:00:00Z,2025-10-20T00:00:00Z,NA,NA
2007780,CA_Beach_PointReyes_Loc5_Dep1_2024,BCAM26,2024-09-06T00:00:00Z,2024-10-07T00:00:00Z,NA,NA
2007780,CA_Beach_PointReyes_Loc5_Dep2_2024,BCAM26,2024-10-07T00:00:00Z,2024-11-02T00:00:00Z,NA,NA
2007780,CA_Beach_PointReyes_Loc5_Dep3_2024,BCAM26,2024-11-03T00:00:00Z,2024-11-07T00:00:00Z,NA,NA
2010105,CA_Beach_PointReyes_loc6_D1_2025,BCAM11,2025-09-14T00:00:00Z,2025-10-20T00:00:00Z,NA,NA
2007780,CA_Beach_PointReyes_Loc6_Dep1_2024,BCAM1,2024-09-06T00:00:00Z,2024-10-07T00:00:00Z,NA,NA
2007780,CA_Beach_PointReyes_Loc6_Dep2_2024,BCAM1,2024-10-07T00:00:00Z,2024-11-02T00:00:00Z,NA,NA
2007780,CA_Beach_PointReyes_Loc6_Dep3_2024,BCAM1,2024-11-03T00:00:00Z,2024-11-07T00:00:00Z,NA,NA
2010105,CA_Beach_PointReyes_loc7_D1_2025,BCAM13,2025-09-14T00:00:00Z,2025-10-20T00:00:00Z,NA,NA
2007780,CA_Beach_PointReyes_Loc7_Dep1_2024,BCAM4,2024-09-06T00:00:00Z,2024-10-07T00:00:00Z,NA,NA
2007780,CA_Beach_PointReyes_Loc7_Dep2_2024,BCAM4,2024-10-07T00:00:00Z,2024-11-02T00:00:00Z,NA,NA
2007780,CA_Beach_PointReyes_Loc7_Dep3_2024,BCAM4,2024-11-03T00:00:00Z,2024-11-07T00:00:00Z,NA,NA
2010105,CA_Beach_PointReyes_loc8_D1_2025,BCAM15,2025-09-14T00:00:00Z,2025-10-20T00:00:00Z,NA,NA
2007780,CA_Beach_PointReyes_Loc8_Dep1_2024,BCAM11,2024-09-06T00:00:00Z,2024-10-07T00:00:00Z,NA,NA
2007780,CA_Beach_PointReyes_Loc8_Dep2_2024,BCAM11,2024-10-07T00:00:00Z,2024-11-02T00:00:00Z,NA,NA
2007780,CA_Beach_PointReyes_Loc8_Dep3_2024,BCAM11,2024-11-03T00:00:00Z,2024-11-07T00:00:00Z,NA,NA
2010105,CA_Beach_PointReyes_loc9_D1_2025,BCAM19,2025-09-12T00:00:00Z,2025-10-21T00:00:00Z,NA,NA
2007780,CA_Beach_PointReyes_Loc9_Dep1_2024,BCAM13,2024-09-06T00:00:00Z,2024-10-07T00:00:00Z,NA,NA
2007780,CA_Beach_PointReyes_Loc9_Dep2_2024,BCAM13,2024-10-07T00:00:00Z,2024-11-02T00:00:00Z,NA,NA
2007780,CA_Beach_PointReyes_Loc9_Dep3_2024,BCAM13,2024-11-03T00:00:00Z,2024-11-07T00:00:00Z,NA,NA
